ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
6,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Clement A.,51,113.0,900,497.0,3.0,6.0,2.0,6.0,7.0,5.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.5,2.5,1.45,2.6,1.53,2.38,1.44,3.03,1.53,2.38,1.53,3.03,1.47,2.63
6,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Petzschner P.,13,57.0,2345,859.0,4.0,6.0,2.0,6.0,6.0,2.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.08,7.0,1.11,6.0,1.13,5.5,1.14,6.73,1.13,5.5,1.14,7.0,1.11,6.13
6,Melbourne,Australian Open,2011-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Hewitt L.,21,54.0,1610,870.0,3.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,9.0,7.0,3.0,2.0,Completed,1.66,2.1,1.7,2.08,1.67,2.1,1.74,2.22,2.0,1.8,2.05,2.32,1.71,2.07
6,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Tipsarevic J.,9,49.0,3240,935.0,2.0,6.0,4.0,6.0,6.0,4.0,7.0,6.0,6.0,0.0,3.0,2.0,Completed,1.44,2.62,1.55,2.35,1.5,2.5,1.53,2.7,1.5,2.5,1.6,2.72,1.51,2.47
6,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Andreev I.,14,75.0,2160,644.0,7.0,5.0,2.0,6.0,4.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.48,2.85,1.44,2.63,1.53,2.9,1.47,2.62
6,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Simon G.,2,34.0,9245,1210.0,6.0,2.0,6.0,3.0,4.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.04,10.0,1.05,8.0,1.04,9.0,1.05,14.0,1.05,8.0,1.06,15.03,1.04,10.21
6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Kavcic B.,10,98.0,2920,552.0,6.0,3.0,6.0,1.0,5.0,7.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,1.11,6.0,1.16,4.75,1.14,5.0,1.14,6.62,1.14,5.0,1.17,6.62,1.14,5.33
6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Hernych J.,Bellucci T.,241,30.0,196,1355.0,6.0,2.0,6.0,7.0,6.0,4.0,6.0,7.0,8.0,6.0,3.0,2.0,Completed,3.25,1.33,3.0,1.35,3.25,1.33,3.05,1.43,3.25,1.29,3.25,1.43,3.05,1.35
6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Dolgopolov O.,Tsonga J.W.,46,13.0,953,2345.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,1.0,3.0,2.0,Completed,2.62,1.44,2.5,1.5,2.75,1.4,2.98,1.46,2.5,1.53,2.98,1.56,2.58,1.48
6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Isner J.,15,20.0,2140,1645.0,4.0,6.0,6.0,2.0,6.0,7.0,7.0,6.0,9.0,7.0,3.0,2.0,Completed,1.53,2.37,1.67,2.12,1.67,2.1,1.63,2.47,1.57,2.38,1.7,2.47,1.62,2.25
6,Melbourne,Australian Open,2011-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Dolgopolov O.,Soderling R.,46,4.0,953,5785.0,1.0,6.0,6.0,3.0,6.0,1.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,6.5,1.1,5.5,1.13,6.0,1.11,7.72,1.13,5.5,1.14,8.2,1.17,6.23,1.11
31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Teixeira M.,Millot V.,181,152.0,300,378.0,6.0,2.0,5.0,7.0,6.0,7.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,1.57,2.25,1.6,2.25,1.67,2.1,1.67,2.36,1.73,2.0,1.75,2.4,1.66,2.17
31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Ramos A.,Marti J.,117,268.0,470,184.0,6.0,3.0,6.0,7.0,4.0,6.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.36,3.0,1.4,2.8,1.44,2.63,1.41,3.18,1.36,2.88,1.48,3.18,1.42,2.78
31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Robert S.,Berdych T.,140,6.0,419,4200.0,3.0,6.0,3.0,6.0,6.0,2.0,6.0,2.0,9.0,7.0,3.0,2.0,Completed,11.0,1.03,7.75,1.06,8.5,1.05,14.0,1.05,7.0,1.07,14.0,1.08,9.85,1.05
31,Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Kubot L.,Almagro N.,122,12.0,458,2225.0,3.0,6.0,2.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,10.0,1.04,7.5,1.07,7.0,1.08,11.25,1.07,7.0,1.07,11.25,1.1,8.59,1.06
31,Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Isner J.,1,39.0,12070,1070.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.005,21.0,1.01,15.0,1.01,17.0,1.01,51.0,1.01,19.0,1.02,69.07,1.01,25.15
31,Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Malisse X.,Tursunov D.,40,74.0,1070,678.0,7.0,5.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,1.16,4.5,1.22,4.0,1.22,4.0,1.22,4.89,1.22,3.75,1.25,4.89,1.21,4.3
31,Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Rosol L.,Roger-Vasselin E.,111,133.0,476,428.0,3.0,6.0,6.0,2.0,6.0,4.0,3.0,6.0,7.0,5.0,3.0,2.0,Completed,2.0,1.72,1.95,1.8,2.0,1.73,2.12,1.81,1.91,1.8,2.12,1.85,1.99,1.77
31,Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Garcia-Lopez G.,Ilhan M.,33,123.0,1205,458.0,6.0,4.0,1.0,6.0,6.0,2.0,4.0,6.0,11.0,1.0,3.0,2.0,Completed,1.22,4.0,1.22,4.0,1.2,4.33,1.28,4.15,1.22,3.75,1.28,4.5,1.22,4.11
31,Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Veic A.,Davydenko N.,227,30.0,217,1285.0,3.0,6.0,6.0,2.0,7.0,5.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,6.5,1.1,5.75,1.12,5.5,1.13,7.55,1.13,6.0,1.1,7.55,1.15,6.25,1.11
31,Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Chela J.I.,Anderson K.,34,35.0,1160,1150.0,3.0,6.0,6.0,3.0,6.0,4.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.52,2.74,1.36,2.88,1.52,2.95,1.42,2.76
31,Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Rosol L.,Melzer J.,111,8.0,476,2850.0,6.0,7.0,6.0,4.0,4.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,5.5,1.12,5.0,1.15,4.5,1.17,5.91,1.17,5.0,1.14,6.0,1.18,5.27,1.14
31,Paris,French Open,2011-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Tsonga J.W.,14,17.0,1920,1570.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,2.1,1.66,2.08,1.7,2.2,1.62,2.29,1.71,2.1,1.73,2.3,1.75,2.15,1.67
31,Paris,French Open,2011-05-29,Grand Slam,Outdoor,Clay,4th Round,5,Fognini F.,Montanes A.,49,38.0,960,1110.0,4.0,6.0,6.0,4.0,3.0,6.0,6.0,3.0,11.0,9.0,3.0,2.0,Completed,2.62,1.44,2.5,1.5,2.63,1.44,2.68,1.55,2.63,1.5,2.8,1.55,2.58,1.49
31,Paris,French Open,2011-05-30,Grand Slam,Outdoor,Clay,4th Round,5,Chela J.I.,Falla A.,34,120.0,1160,462.0,4.0,6.0,6.0,2.0,1.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.33,3.25,1.35,3.0,1.4,2.75,1.37,3.41,1.36,3.0,1.44,3.48,1.35,3.11
31,Paris,French Open,2011-05-30,Grand Slam,Outdoor,Clay,4th Round,5,Monfils G.,Ferrer D.,9,7.0,2465,4060.0,6.0,4.0,2.0,6.0,7.0,5.0,1.0,6.0,8.0,6.0,3.0,2.0,Completed,4.0,1.22,3.75,1.25,4.0,1.22,4.22,1.28,4.0,1.22,4.22,1.33,3.82,1.25
31,Paris,French Open,2011-05-31,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Troicki V.,4,15.0,6085,1840.0,4.0,6.0,4.0,6.0,6.0,3.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.22,4.0,1.35,3.0,1.36,3.0,1.32,3.84,1.33,3.25,1.4,4.0,1.31,3.35
36,London,Wimbledon,2011-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Sweeting R.,Andujar P.,69,50.0,726,960.0,3.0,6.0,4.0,6.0,6.0,1.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,1.28,3.5,1.3,3.3,1.33,3.25,1.35,3.49,1.29,3.25,1.35,3.75,1.3,3.36
36,London,Wimbledon,2011-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Benneteau J.,Bemelmans R.,77,163.0,633,346.0,6.0,4.0,6.0,2.0,3.0,6.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,1.5,2.5,1.6,2.25,1.44,2.63,1.62,2.44,1.5,2.5,1.64,2.63,1.53,2.43
36,London,Wimbledon,2011-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Verdasco F.,Stepanek R.,22,60.0,1425,873.0,2.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,9.0,7.0,3.0,2.0,Completed,1.53,2.37,1.6,2.25,1.57,2.25,1.63,2.46,1.62,2.2,1.65,2.5,1.57,2.34
36,London,Wimbledon,2011-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Beck K.,Berlocq C.,156,70.0,363,717.0,4.0,6.0,7.0,6.0,4.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,1.42,3.15,1.36,2.88,1.44,3.21,1.38,2.91
36,London,Wimbledon,2011-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Kubot L.,Clement A.,93,143.0,563,401.0,6.0,4.0,6.0,2.0,3.0,6.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.8,1.9,1.8,1.95,1.83,1.83,1.83,2.1,1.83,1.83,1.9,2.1,1.82,1.92
36,London,Wimbledon,2011-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Mannarino A.,Niland C.,55,181.0,923,298.0,4.0,6.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.28,3.5,1.35,3.0,1.33,3.25,1.3,3.88,1.29,3.25,1.36,3.88,1.3,3.36
36,London,Wimbledon,2011-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Monaco J.,17,43.0,1740,1025.0,4.0,6.0,6.0,2.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.25,3.75,1.29,3.4,1.33,3.25,1.3,3.91,1.29,3.25,1.33,4.0,1.28,3.52
36,London,Wimbledon,2011-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Baghdatis M.,Blake J.,30,102.0,1295,509.0,6.0,4.0,6.0,2.0,6.0,7.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.16,4.5,1.25,3.75,1.25,3.75,1.2,5.23,1.25,3.5,1.26,5.23,1.22,4.14
36,London,Wimbledon,2011-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Rochus O.,De Schepper K.,73,234.0,643,212.0,6.0,7.0,3.0,6.0,6.0,3.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.33,3.25,1.35,3.0,1.36,3.0,1.38,3.33,1.29,3.25,1.4,3.6,1.36,3.06
36,London,Wimbledon,2011-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Mello R.,Dancevic F.,89,164.0,574,343.0,3.0,6.0,3.0,6.0,6.0,4.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,5.0,1.14,4.5,1.18,4.5,1.17,5.61,1.18,4.0,1.2,5.81,1.2,4.81,1.17
36,London,Wimbledon,2011-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Andreev I.,Gabashvili T.,79,129.0,630,441.0,6.0,4.0,7.0,6.0,6.0,7.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.44,2.62,1.5,2.5,1.53,2.38,1.5,2.8,1.53,2.38,1.53,2.8,1.47,2.6
36,London,Wimbledon,2011-06-22,Grand Slam,Outdoor,Grass,1st Round,5,Anderson K.,Marchenko I.,36,114.0,1185,478.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,1.12,5.5,1.2,4.25,1.2,4.33,1.19,5.54,1.18,4.33,1.22,5.54,1.17,4.73
36,London,Wimbledon,2011-06-23,Grand Slam,Outdoor,Grass,2nd Round,5,Soderling R.,Hewitt L.,5,130.0,4595,440.0,6.0,7.0,3.0,6.0,7.0,5.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.28,3.5,1.3,3.3,1.3,3.4,1.39,3.3,1.29,3.25,1.4,3.7,1.31,3.3
36,London,Wimbledon,2011-06-24,Grand Slam,Outdoor,Grass,2nd Round,5,Ferrer D.,Harrison R.,6,122.0,4150,458.0,6.0,7.0,6.0,1.0,4.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.1,6.5,1.12,5.75,1.13,5.5,1.14,6.8,1.1,7.0,1.15,7.0,1.12,5.85
36,London,Wimbledon,2011-06-24,Grand Slam,Outdoor,Grass,2nd Round,5,Tomic B.,Andreev I.,158,79.0,357,630.0,4.0,6.0,5.0,7.0,6.0,3.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,1.4,2.75,1.35,3.05,1.44,2.63,1.37,3.39,1.5,2.63,1.5,3.39,1.39,2.86
36,London,Wimbledon,2011-06-27,Grand Slam,Outdoor,Grass,4th Round,5,Lopez F.,Kubot L.,44,93.0,1020,563.0,3.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,2.0,Completed,1.25,4.0,1.31,3.25,1.29,3.75,1.31,3.93,1.33,3.25,1.35,4.0,1.29,3.53
36,London,Wimbledon,2011-06-29,Grand Slam,Outdoor,Grass,Quarterfinals,5,Tsonga J.W.,Federer R.,19,3.0,1585,9230.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,5.5,1.14,4.5,1.18,5.0,1.17,6.16,1.17,5.5,1.14,6.4,1.19,5.22,1.15
50,New York,US Open,2011-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Petzschner P.,Ramos A.,67,71.0,715,687.0,7.0,5.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.12,6.0,1.16,5.0,1.14,5.0,1.16,6.3,1.17,4.5,1.2,6.33,1.15,5.22
50,New York,US Open,2011-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Hanescu V.,30,72.0,1280,685.0,6.0,2.0,4.0,6.0,4.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.33,3.25,1.4,2.85,1.33,3.25,1.38,3.31,1.4,2.75,1.4,3.31,1.36,3.02
50,New York,US Open,2011-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Falla A.,Troicki V.,119,16.0,462,1935.0,3.0,6.0,6.0,3.0,4.0,6.0,7.0,5.0,7.0,5.0,3.0,2.0,Completed,6.5,1.11,6.5,1.1,6.5,1.1,8.1,1.11,6.0,1.13,8.1,1.15,6.23,1.11
50,New York,US Open,2011-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Sela D.,Bellucci T.,93,35.0,580,1180.0,4.0,6.0,2.0,6.0,6.0,4.0,6.0,3.0,6.0,0.0,3.0,2.0,Completed,2.5,1.5,2.5,1.5,2.5,1.5,2.52,1.59,2.75,1.4,2.75,1.62,2.45,1.52
50,New York,US Open,2011-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Andujar P.,105,45.0,540,952.0,1.0,6.0,7.0,5.0,5.0,7.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.16,5.0,1.16,5.0,1.2,4.33,1.17,5.98,1.22,3.75,1.22,5.98,1.17,4.8
50,New York,US Open,2011-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Kunitsyn I.,Bachinger M.,62,86.0,729,613.0,2.0,6.0,1.0,6.0,6.0,1.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.57,2.25,1.65,2.2,1.67,2.1,1.63,2.45,1.62,2.2,1.7,2.45,1.62,2.23
50,New York,US Open,2011-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Dodig I.,39,33.0,1115,1207.0,6.0,7.0,6.0,3.0,6.0,0.0,2.0,6.0,6.0,2.0,3.0,2.0,Completed,1.66,2.1,1.75,2.0,1.73,2.0,1.69,2.31,1.67,2.1,1.88,2.31,1.74,2.03
50,New York,US Open,2011-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Darcis S.,Tursunov D.,102,43.0,542,994.0,6.0,7.0,4.0,6.0,7.0,5.0,6.0,1.0,7.0,6.0,3.0,2.0,Completed,2.37,1.53,2.4,1.55,2.2,1.62,2.49,1.61,2.38,1.53,2.55,1.62,2.34,1.57
50,New York,US Open,2011-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Mahut N.,Farah R.,99,277.0,557,168.0,3.0,6.0,6.0,7.0,6.0,2.0,6.0,4.0,6.0,0.0,3.0,2.0,Completed,1.53,2.37,1.55,2.4,1.5,2.5,1.63,2.44,1.5,2.5,1.63,2.77,1.53,2.45
50,New York,US Open,2011-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Gimeno-Traver D.,37,89.0,1165,594.0,6.0,3.0,1.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.61,2.2,1.65,2.2,1.57,2.25,1.59,2.53,1.67,2.1,1.67,2.53,1.58,2.31
50,New York,US Open,2011-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Bogomolov A.,Johnson S.,44,525.0,985,55.0,4.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.07,9.0,1.1,6.5,1.08,7.0,1.07,10.75,1.08,6.5,1.1,10.75,1.07,7.82
50,New York,US Open,2011-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Mello R.,12,113.0,2325,483.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.03,15.0,1.04,10.0,1.07,7.5,1.04,16.0,1.05,8.0,1.07,16.34,1.04,10.49
50,New York,US Open,2011-09-01,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrero J.C.,Monfils G.,105,7.0,540,3165.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,5.0,1.16,5.0,1.16,5.0,1.14,5.25,1.19,5.5,1.14,5.8,1.22,4.81,1.17
50,New York,US Open,2011-09-01,Grand Slam,Outdoor,Hard,2nd Round,5,Dolgopolov O.,Cipolla F.,23,108.0,1530,527.0,6.0,0.0,7.0,5.0,2.0,6.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.11,6.5,1.11,6.0,1.13,5.5,1.17,5.87,1.13,5.5,1.17,6.5,1.13,5.58
50,New York,US Open,2011-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Young D.,Wawrinka S.,84,14.0,620,2035.0,7.0,6.0,3.0,6.0,2.0,6.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,3.75,1.25,3.4,1.3,3.4,1.3,4.34,1.26,3.75,1.25,4.34,1.3,3.73,1.26
50,New York,US Open,2011-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Kunitsyn I.,Melzer J.,62,17.0,729,1830.0,3.0,6.0,6.0,3.0,1.0,6.0,6.0,2.0,7.0,6.0,3.0,2.0,Completed,3.5,1.28,3.4,1.3,3.5,1.29,3.44,1.36,3.25,1.29,3.7,1.4,3.35,1.31
50,New York,US Open,2011-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Haase R.,4,41.0,6535,1016.0,6.0,7.0,2.0,6.0,6.0,2.0,6.0,0.0,6.0,4.0,3.0,2.0,Completed,1.07,9.0,1.08,7.0,1.08,7.0,1.08,9.65,1.07,8.0,1.08,11.35,1.07,8.21
50,New York,US Open,2011-09-05,Grand Slam,Outdoor,Hard,4th Round,5,Tsonga J.W.,Fish M.,11,8.0,2350,2820.0,6.0,4.0,6.0,7.0,3.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.8,1.9,1.75,2.0,1.8,2.0,1.95,1.97,1.9,1.9,1.95,2.03,1.81,1.95
50,New York,US Open,2011-09-10,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Federer R.,1,3.0,13920,8380.0,6.0,7.0,4.0,6.0,6.0,3.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.53,2.5,1.57,2.36,1.53,2.5,1.55,2.71,1.62,2.25,1.7,2.71,1.56,2.42
